27/10/2021	12:56
Experiment Type:	Sizing
Pseudo Cross Correlation
Scattering angle:	15.0
Duration (s):	60
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.980
Temperature (K):	294.0
Laser intensity (mW):	0.131075
Average Count rate  A (kHz):	248.4
Average Count rate  B (kHz):	233.0
Intercept:	1.0000
Cumulant 1st	-Inf
Cumulant 2nd	-Inf	NaN
Cumulant 3rd	-Inf	NaN

Lag time (s)         g2-1
34.236006	251.502991	234.737396
34.288435	249.137878	229.911804
34.340864	249.691010	229.606628
34.393293	246.257782	228.080750
34.445722	245.800018	231.704712
34.498150	244.960785	227.432251
34.550579	242.385864	226.821899
34.603008	243.663788	232.048035
34.655437	245.380402	234.985352
34.707866	250.415802	232.830048
34.760294	247.726440	233.707428
34.812723	245.323181	228.271484
34.865152	245.037079	228.328705
34.917581	243.759155	227.375031
34.970010	241.584778	231.361389
35.022438	241.794586	229.549408
35.074867	242.023468	228.900909
35.127296	248.298645	228.729248
35.179725	245.418549	226.459503
35.232154	246.562958	225.753784
35.284582	243.740082	228.958130
35.337011	245.838165	230.960846
35.389440	242.252350	228.118896
35.441869	251.159668	230.541229
35.494298	249.176025	226.535797
35.546726	244.903564	233.402252
35.599155	244.350433	225.524902
35.651584	254.936218	236.206055
35.704013	252.208710	241.317749
35.756442	256.824493	242.347717
35.808870	251.388550	234.642029
35.861299	253.791809	237.426758
35.913728	252.456665	237.903595
35.966157	253.810883	235.919952
36.018586	249.729156	233.364105
36.071014	256.843567	238.437653
36.123443	254.268646	243.988037
36.175872	259.571075	246.143341
36.228301	256.538391	235.252380
36.280730	250.778198	238.704681
36.333158	250.549316	236.015320
36.385587	249.767303	233.669281
36.438016	253.639221	239.391327
36.490445	252.933502	234.661102
36.542874	250.854492	237.865448
36.595302	246.009827	231.418610
36.647731	248.203278	237.159729
36.700160	250.263214	239.830017
36.752589	249.900818	234.298706
36.805018	245.342255	233.745575
36.857446	255.908966	230.312347
36.909875	257.949829	239.944458
36.962304	256.862640	238.533020
37.014733	251.464844	241.718292
37.067162	253.124237	234.775543
37.119590	247.116089	233.650208
37.172019	249.481201	234.317780
37.224448	247.173309	229.930878
37.276877	248.146057	229.473114
37.329306	249.500275	234.069824
37.381734	258.312225	239.810944
37.434163	257.110596	236.549377
37.486592	248.832703	237.369537
37.539021	258.674622	240.535736
37.591450	251.502991	235.443115
37.643878	251.846313	236.072540
37.696307	255.775452	235.824585
37.748736	250.072479	234.432220
37.801165	241.451263	231.075287
37.853594	247.173309	228.748322
37.906022	245.208740	233.497620
37.958451	242.843628	230.998993
38.010880	247.325897	227.394104
38.063309	241.260529	227.394104
38.115738	243.682861	226.173401
38.168166	246.105194	228.500366
38.220595	242.881775	229.148865
38.273024	249.938965	232.181549
38.325453	262.393951	241.928101
38.377882	273.685455	252.399445
38.430310	259.647369	244.293213
38.482739	254.802704	235.671997
38.535168	253.562927	237.712860
38.587597	251.617432	239.162445
38.640026	250.854492	236.549377
38.692454	245.895386	233.478546
38.744883	247.612000	236.949921
38.797312	242.595673	230.255127
38.849741	247.077942	231.018066
38.902170	243.091583	228.767395
38.954598	242.443085	228.195190
39.007027	245.494843	226.840973
39.059456	239.486694	227.012634
39.111885	242.729187	227.642059
39.164314	248.298645	233.993530
39.216742	251.483917	236.053467
39.269171	250.091553	233.249664
39.321600	252.189636	240.211487
39.374029	254.364014	235.176086
39.426458	250.759125	235.748291
39.478886	249.881744	237.731934
39.531315	253.524780	233.898163
39.583744	247.821808	231.647491
39.636173	240.077972	226.879120
39.688602	248.699188	231.628418
39.741030	251.369476	237.140656
39.793459	242.862701	229.835510
39.845888	242.118835	228.290558
39.898317	240.001678	226.249695
39.950746	244.770050	230.102539
40.003174	241.489410	231.170654
40.055603	241.336823	223.388672
40.108032	238.189697	222.244263
40.160461	234.184265	221.252441
40.212890	234.565735	226.688385
40.265318	258.045197	237.712860
40.317747	248.508453	229.759216
40.370176	237.712860	224.704742
40.422605	244.503021	226.154327
40.475034	242.652893	229.625702
40.527462	248.470306	232.448578
40.579891	246.582031	228.042603
40.632320	250.225067	230.388641
40.684749	254.020691	237.121582
40.737178	256.786346	241.336823
40.789606	258.693695	239.276886
40.842035	255.165100	235.919952
40.894464	249.843597	239.276886
40.946893	246.372223	238.857269
40.999322	246.810913	238.094330
41.051750	249.004364	232.276917
41.104179	253.124237	238.189697
41.156608	251.007080	235.004425
41.209037	253.887177	235.099792
41.261466	250.320435	241.012573
41.313894	255.393982	241.851807
41.366323	261.058807	247.840881
41.418752	256.309509	242.595673
41.471181	258.350372	240.650177
41.523610	255.451202	241.260529
41.576038	250.720978	239.696503
41.628467	251.235962	234.603882
41.680896	251.884460	234.317780
41.733325	252.876282	236.301422
41.785754	253.009796	242.233276
41.838182	251.522064	234.184265
41.890611	245.914459	233.078003
41.943040	244.579315	226.898193
41.995469	250.778198	236.415863
42.047898	251.140594	237.236023
42.100326	249.824524	227.680206
42.152755	249.099731	230.560303
42.205184	245.170593	229.511261
42.257613	246.505737	236.911774
42.310042	246.505737	234.947205
42.362470	241.069794	227.317810
42.414899	246.982574	226.898193
42.467328	246.086121	225.849152
42.519757	238.666534	225.524902
42.572186	238.819122	219.573975
42.624614	235.385895	224.399567
42.677043	237.903595	220.451355
42.729472	238.304138	219.573975
42.781901	238.780975	220.699310
42.834330	235.748291	222.282410
42.886758	231.971741	220.413208
42.939187	230.960846	219.249725
42.991616	234.794617	219.821930
43.044045	240.688324	221.843719
43.096474	239.295959	220.260620
43.148902	237.865448	227.108002
43.201331	244.197845	228.176117
43.253760	241.565704	230.693817
43.306189	248.775482	230.789185
43.358618	245.513916	231.037140
43.411046	246.486664	233.097076
43.463475	246.009827	226.554871
43.515904	241.565704	229.721069
43.568333	242.233276	230.579376
43.620762	247.192383	227.851868
43.673190	263.919830	246.047974
43.725619	274.677277	254.001617
43.778048	277.252197	258.998871
43.830477	269.432068	249.519348
43.882906	264.854431	248.317719
43.935334	259.456635	240.230560
43.987763	262.050629	242.633820
44.040192	263.233185	245.037079
44.092621	263.729095	247.592926
44.145050	268.993378	254.325867
44.197478	260.734558	249.691010
44.249907	260.772705	247.421265
44.302336	255.413055	245.418549
44.354765	256.977081	237.255096
44.407194	251.369476	234.451294
44.459622	247.039795	235.500336
44.512051	251.712799	237.617493
44.564480	251.808167	239.334106
44.616909	245.285034	238.418579
44.669338	245.704651	233.573914
44.721766	238.819122	228.576660
44.774195	240.516663	222.606659
44.826624	231.056213	219.726562
44.879053	233.497620	217.914581
44.931482	230.007172	216.903687
44.983910	234.508514	218.219757
45.036339	237.045288	220.489502
45.088768	237.941742	224.876404
45.141197	239.620209	219.287872
45.193626	231.685638	219.497681
45.246054	238.437653	223.026276
45.298483	240.993500	228.099823
45.350912	238.456726	225.982666
45.403341	237.865448	223.236084
45.455770	238.018036	226.879120
45.508198	242.557526	225.181580
45.560627	239.753723	226.554871
45.613056	243.225098	225.505829
45.665485	242.862701	229.072571
45.717914	247.249603	230.789185
45.770342	241.413116	233.211517
45.822771	240.001678	227.508545
45.875200	246.391296	230.083466
45.927629	242.633820	226.478577
45.980058	241.889954	228.576660
46.032486	244.064331	228.195190
46.084915	247.554779	233.573914
46.137344	252.246857	236.492157
46.189773	246.810913	232.601166
46.242202	244.750977	231.227875
46.294630	235.595703	224.475861
46.347059	237.941742	225.162506
46.399488	236.644745	225.982666
46.451917	237.998962	224.761963
46.504346	244.598389	224.819183
46.556774	242.214203	227.165222
46.609203	248.718262	230.560303
46.661632	244.808197	230.216980
46.714061	247.726440	235.652924
46.766490	246.467590	232.563019
46.818918	257.396698	238.780975
46.871347	256.385803	243.759155
46.923776	258.979797	242.404938
46.976205	255.355835	241.298676
47.028634	259.761810	238.857269
47.081062	252.113342	235.042572
47.133491	250.759125	233.821869
47.185920	252.895355	237.560272
47.238349	246.219635	228.328705
47.290778	244.503021	232.086182
47.343206	253.620148	238.189697
47.395635	258.502960	239.181519
47.448064	255.355835	241.012573
47.500493	254.135132	234.775543
47.552922	250.720978	234.394073
47.605350	250.415802	232.658386
47.657779	250.473022	235.881805
47.710208	244.178772	229.263306
47.762637	241.260529	230.293274
47.815066	242.958069	230.178833
47.867494	245.685577	227.050781
47.919923	241.489410	227.851868
47.972352	243.816376	224.933624
48.024781	246.067047	227.642059
48.077210	241.355896	226.459503
48.129638	234.394073	223.426819
48.182067	231.418610	218.639374
48.234496	236.663818	217.037201
48.286925	233.078003	218.029022
48.339354	232.925415	218.696594
48.391782	231.380463	218.582153
48.444211	234.756470	222.434998
48.496640	235.824585	222.835541
48.549069	237.464905	220.451355
48.601498	238.208771	221.996307
48.653926	240.249634	225.009918
48.706355	243.453979	223.827362
48.758784	241.508484	230.693817
48.811213	246.047974	226.516724
48.863642	247.039795	233.955383
48.916070	245.666504	228.309631
48.968499	243.549347	230.026245
49.020928	243.892670	230.484009
49.073357	241.508484	226.058960
49.125786	242.271423	229.969025
49.178214	236.434937	222.797394
49.230643	242.118835	223.102570
49.283072	246.715546	226.287842
49.335501	247.020721	234.489441
49.387930	251.369476	230.579376
49.440358	246.219635	229.625702
49.492787	244.159698	227.298737
49.545216	246.944427	228.748322
49.597645	246.620178	228.595734
49.650074	246.696472	228.309631
49.702502	247.535706	229.930878
49.754931	247.135162	231.132507
49.807360	252.914429	236.053467
49.859789	259.704590	239.543915
49.912218	262.107849	248.088837
49.964646	265.769958	250.606537
50.017075	264.701843	250.244141
50.069504	271.034241	249.557495
50.121933	270.595551	256.137848
50.174362	264.949799	251.312256
50.226790	255.012512	240.650177
50.279219	252.990723	237.617493
50.331648	252.132416	235.137939
50.384077	251.026154	232.620239
50.436506	247.154236	232.219696
50.488934	251.579285	236.778259
50.541363	250.854492	230.464935
50.593792	247.383118	230.789185
50.646221	247.325897	231.723785
50.698650	256.767273	236.320496
50.751078	246.677399	234.642029
50.803507	255.546570	238.800049
50.855936	254.192352	234.375000
50.908365	247.230530	232.677460
50.960794	249.538422	235.481262
51.013222	246.715546	234.394073
51.065651	246.944427	233.554840
51.118080	245.380402	230.998993
51.170509	240.955353	227.928162
51.222938	240.497589	226.325989
51.275366	242.137909	228.118896
51.327795	240.268707	228.805542
51.380224	243.282318	227.699280
51.432653	238.895416	227.260590
51.485082	245.361328	227.851868
51.537510	247.116089	234.184265
51.589939	247.077942	231.819153
51.642368	249.843597	238.552094
51.694797	251.293182	240.936279
51.747226	250.949860	235.652924
51.799654	249.366760	238.685608
51.852083	253.238678	234.222412
51.904512	247.631073	238.647461
51.956941	249.004364	230.121613
52.009370	245.780945	229.911804
52.061798	243.015289	227.775574
52.114227	242.996216	231.609344
52.166656	241.222382	229.530334
52.219085	241.870880	229.148865
52.271514	245.532990	228.157043
52.323942	241.699219	225.753784
52.376371	247.077942	230.178833
52.428800	239.601135	227.756500
52.481229	239.582062	225.276947
52.533658	239.067078	225.086212
52.586086	237.731934	221.767426
52.638515	239.753723	225.391388
52.690944	240.058899	221.996307
52.743373	236.053467	218.982697
52.795802	235.767365	224.494934
52.848230	238.132477	223.503113
52.900659	240.249634	225.200653
52.953088	238.037109	224.170685
53.005517	236.911774	221.767426
53.057946	235.328674	219.841003
53.110374	236.911774	219.326019
53.162803	242.176056	221.290588
53.215232	239.372253	227.699280
53.267661	238.094330	226.840973
53.320090	241.127014	228.958130
53.372518	245.532990	228.233337
53.424947	238.342285	226.860046
53.477376	239.772797	226.058960
53.529805	238.265991	223.922729
53.582234	240.745544	225.334167
53.634662	237.636566	224.323273
53.687091	241.355896	224.494934
53.739520	236.339569	225.563049
53.791949	243.339539	228.633881
53.844378	241.661072	227.355957
53.896806	239.906311	227.165222
53.949235	243.453979	223.884583
54.001664	243.988037	225.620270
54.054093	235.061646	225.601196
54.106522	235.633850	220.966339
54.158950	236.625671	219.440460
54.211379	231.285095	218.620300
54.263808	237.045288	223.121643
54.316237	236.110687	222.148895
54.368666	237.865448	223.350525
54.421094	238.723755	222.606659
54.473523	238.952637	221.157074
54.525952	239.009857	224.418640
54.578381	240.440369	223.159790
54.630810	237.922668	226.669312
54.683238	238.380432	226.459503
54.735667	239.295959	225.582123
54.788096	239.334106	224.475861
54.840525	242.824554	229.320526
54.892954	240.669250	225.791931
54.945382	241.584778	228.767395
54.997811	240.383148	222.873688
55.050240	242.614746	221.443176
55.102669	238.361359	220.718384
55.155098	237.903595	220.680237
55.207526	240.974426	227.603912
55.259955	239.944458	221.405029
55.312384	239.143372	221.118927
55.364813	232.582092	223.293304
55.417242	241.069794	224.723816
55.469670	246.086121	228.595734
55.522099	241.661072	222.377777
55.574528	240.001678	230.426788
55.626957	241.394043	227.756500
55.679386	243.587494	223.960876
55.731814	241.374969	230.064392
55.784243	242.767334	226.402283
55.836672	244.083405	227.737427
55.889101	245.990753	229.892731
55.941530	245.800018	229.568481
55.993958	242.176056	229.492187
56.046387	244.693756	226.669312
56.098816	243.053436	223.903656
56.151245	245.399475	227.165222
56.203674	244.216919	227.413177
56.256102	242.805481	227.031708
56.308531	242.347717	230.770111
56.360960	240.859985	228.462219
56.413389	242.156982	226.974487
56.465818	238.609314	224.723816
56.518246	238.895416	225.582123
56.570675	242.309570	228.767395
56.623104	243.492126	224.876404
56.675533	240.097046	228.328705
56.727962	240.497589	227.527618
56.780390	245.571136	230.007172
56.832819	241.470337	226.058960
56.885248	239.009857	226.345062
56.937677	246.524811	228.252411
56.990106	241.718292	231.494904
57.042534	239.200592	224.342346
57.094963	238.609314	226.421356
57.147392	239.753723	225.467682
57.199821	238.971710	223.674774
57.252250	238.170624	227.775574
57.304678	239.448547	224.781036
57.357107	239.105225	224.800110
57.409536	239.429474	227.489471
57.461965	242.061615	227.108002
57.514394	243.377686	223.884583
57.566822	242.824554	226.306915
57.619251	237.579346	224.399567
57.671680	239.295959	227.241516
57.724109	239.200592	224.781036
57.776538	242.900848	224.628448
57.828966	239.276886	223.751068
57.881395	238.094330	221.633911
57.933824	241.374969	228.404999
57.986253	239.009857	220.832825
58.038682	237.522125	226.020813
58.091110	241.565704	227.508545
58.143539	239.753723	225.391388
58.195968	238.113403	221.824646
58.248397	242.443085	226.421356
58.300826	242.462158	228.328705
58.353254	242.900848	230.998993
58.405683	246.143341	223.731995
58.458112	245.018005	231.876373
58.510541	244.998932	225.353241
58.562970	240.840912	228.500366
58.615398	243.740082	229.110718
58.667827	239.810944	231.990814
58.720256	244.274139	229.396820
58.772685	249.156952	229.091644
58.825114	242.214203	232.181549
58.877542	245.532990	230.503082
58.929971	240.325928	230.083466
58.982400	250.034332	231.285095
59.034829	244.865417	231.533051
59.087258	250.244141	237.236023
59.139686	245.876312	231.132507
59.192115	247.764587	231.819153
59.244544	252.037048	234.661102
59.296973	243.244171	225.543976
59.349402	241.298676	231.323242
59.401830	242.652893	228.996277
59.454259	245.418549	227.909088
59.506688	239.677429	225.143433
59.559117	241.088867	222.492218
59.611546	241.203308	227.527618
59.663974	237.445831	223.484039
59.716403	242.061615	229.206085
59.768832	241.928101	226.516724
59.821261	238.361359	227.031708
59.873690	235.538483	223.617554
59.926118	237.808228	223.789215
59.978547	238.132477	224.628448
