27/10/2021	13:04
0.004915	0.002806
0.005325	0.003150
0.005734	0.003198
0.006144	0.000819
0.006554	0.000915
0.007373	0.002391
0.008192	0.002817
0.009011	0.002258
0.009830	0.001969
0.010650	0.002261
0.011469	0.001746
0.012288	0.002311
0.013107	0.001897
0.014746	0.001624
0.016384	0.001653
0.018022	0.001788
0.019661	0.001733
0.021299	0.001329
0.022938	0.001575
0.024576	0.001825
0.026214	0.001664
0.029491	0.001665
0.032768	0.001716
0.036045	0.001675
0.039322	0.001278
0.042598	0.000936
0.045875	0.001470
0.049152	0.001169
0.052429	0.001261
0.058982	0.001324
0.065536	0.001008
0.072090	0.001192
0.078643	0.001150
0.085197	0.001135
0.091750	0.001295
0.098304	0.001277
0.104858	0.001345
0.117965	0.001103
0.131072	0.001344
0.144179	0.001623
0.157286	0.001312
0.170394	0.001313
0.183501	0.001394
0.196608	0.001295
0.209715	0.001089
0.235930	0.001321
0.262144	0.001274
0.288358	0.001142
0.314573	0.001023
0.340787	0.001432
0.367002	0.001323
0.393216	0.001101
0.419430	0.001262
0.471859	0.001393
0.524288	0.001431
0.576717	0.001446
0.629146	0.001586
0.681574	0.001480
0.734003	0.001429
0.786432	0.001537
0.838861	0.001515
0.943718	0.001495
1.048576	0.001510
1.153434	0.001692
1.258291	0.001501
1.363149	0.001726
1.468006	0.001708
1.572864	0.001806
1.677722	0.001842
1.887437	0.001830
2.097152	0.001944
2.306867	0.001931
2.516582	0.002048
2.726298	0.001906
2.936013	0.002146
3.145728	0.002320
3.355443	0.002248
3.774873	0.002591
4.194304	0.002592
4.613734	0.002781
5.033165	0.003204
5.452595	0.003305
5.872025	0.003529
6.291456	0.003493
6.710886	0.003755
7.549747	0.004109
8.388608	0.004074
9.227468	0.004314
10.066330	0.004307
10.905190	0.003705
11.744051	0.003239
12.582912	0.002726
13.421773	0.001931
15.099494	-7.646399E-5
16.777216	-0.002421
18.454937	-0.005628
20.132660	-0.008331
21.810381	-0.011456
23.488102	-0.014478
25.165825	-0.017643
26.843546	-0.020909
30.198988	-0.026403
33.554432	-0.030804
36.909874	-0.034177
40.265320	-0.036287
43.620762	-0.040326
46.976204	-0.042940
50.331650	-0.043814

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	7.114410	7.705688
0.052429	7.629395	7.553101
0.104858	7.247925	7.476807
0.157286	7.553101	8.029938
0.209715	7.324219	7.934570
0.262144	7.896423	7.419586
0.314573	7.495880	7.762909
0.367002	7.266998	7.438660
0.419430	7.305145	7.247925
0.471859	7.362366	7.781982
0.524288	7.610321	8.125305
0.576717	7.400513	7.133484
0.629146	6.923676	8.792877
0.681574	7.801056	7.286072
0.734003	7.591248	7.190704
0.786432	7.305145	8.125305
0.838861	7.514954	7.877350
0.891290	8.258820	7.629395
0.943718	7.553101	7.534027
0.996147	7.247925	8.010864
1.048576	7.705688	8.029938
1.101005	6.675720	7.228851
1.153434	7.286072	7.286072
1.205862	7.648468	7.705688
1.258291	7.820129	7.991791
1.310720	7.400513	7.591248
1.363149	7.724762	7.305145
1.415578	7.743835	7.629395
1.468006	7.553101	8.049011
1.520435	7.724762	8.010864
1.572864	7.972717	8.010864
1.625293	7.667542	7.057190
1.677722	6.866455	8.029938
1.730150	7.228851	7.705688
1.782579	7.896423	7.743835
1.835008	7.648468	7.362366
1.887437	8.182526	7.305145
1.939866	7.610321	7.705688
1.992294	7.438660	7.419586
2.044723	6.942749	7.495880
2.097152	7.324219	7.495880
2.149581	7.762909	7.572174
2.202010	8.163452	7.896423
2.254438	7.457733	8.182526
2.306867	7.781982	7.648468
2.359296	7.343292	7.858276
2.411725	7.190704	7.247925
2.464154	7.972717	8.239746
2.516582	7.553101	8.010864
2.569011	8.068085	8.010864
2.621440	7.038116	8.621216
2.673869	7.038116	6.904602
2.726298	7.629395	7.495880
2.778726	7.629395	7.247925
2.831155	7.247925	7.820129
2.883584	7.362366	7.400513
2.936013	7.514954	7.629395
2.988442	7.495880	7.724762
3.040870	7.514954	7.553101
3.093299	7.343292	7.686615
3.145728	7.801056	7.305145
3.198157	7.667542	7.591248
3.250586	7.514954	7.534027
3.303014	7.514954	8.296967
3.355443	6.809235	7.095337
3.407872	7.457733	7.591248
3.460301	7.476807	7.343292
3.512730	8.125305	7.839203
3.565158	7.114410	7.629395
3.617587	7.667542	7.286072
3.670016	6.961823	7.362366
3.722445	7.419586	7.534027
3.774874	7.228851	7.629395
3.827302	7.743835	7.324219
3.879731	8.392334	8.220673
3.932160	7.572174	8.773804
3.984589	7.419586	7.801056
4.037018	7.915497	7.343292
4.089446	7.610321	7.629395
4.141875	7.553101	7.724762
4.194304	7.953644	7.400513
4.246733	7.686615	8.049011
4.299162	7.133484	7.667542
4.351590	8.335114	6.828308
4.404019	7.839203	7.667542
4.456448	7.438660	7.858276
4.508877	7.190704	7.705688
4.561306	7.019043	7.762909
4.613734	7.915497	7.572174
4.666163	7.476807	7.038116
4.718592	7.019043	6.504059
4.771021	7.991791	7.171631
4.823450	7.801056	7.762909
4.875878	7.648468	7.324219
4.928307	7.953644	7.572174
4.980736	8.106232	7.629395
5.033165	7.629395	7.972717
5.085594	7.724762	7.915497
5.138022	7.648468	6.885529
5.190451	7.705688	7.266998
5.242880	7.648468	7.648468
5.295309	7.743835	7.915497
5.347738	7.686615	8.201599
5.400166	7.514954	7.495880
5.452595	7.724762	8.373260
5.505024	7.762909	7.762909
5.557453	6.923676	7.152557
5.609882	7.514954	8.010864
5.662310	7.419586	7.877350
5.714739	7.591248	7.152557
5.767168	7.286072	7.171631
5.819597	7.820129	7.476807
5.872026	7.495880	7.629395
5.924454	7.953644	8.506775
5.976883	7.781982	8.201599
6.029312	7.286072	7.305145
6.081741	8.029938	8.087158
6.134170	8.010864	8.373260
6.186598	8.049011	7.648468
6.239027	8.354187	7.190704
6.291456	7.629395	6.885529
6.343885	7.343292	7.152557
6.396314	7.724762	8.811951
6.448742	6.771088	7.266998
6.501171	7.381439	7.476807
6.553600	8.010864	7.648468
6.606029	7.381439	7.438660
6.658458	8.831024	7.457733
6.710886	7.724762	7.743835
6.763315	7.095337	7.781982
6.815744	7.572174	7.114410
6.868173	7.266998	7.419586
6.920602	7.839203	7.095337
6.973030	7.133484	8.525848
7.025459	8.068085	7.667542
7.077888	8.087158	7.572174
7.130317	7.438660	7.629395
7.182746	7.858276	7.648468
7.235174	7.228851	7.991791
7.287603	7.858276	7.457733
7.340032	7.591248	7.820129
7.392461	7.801056	7.705688
7.444890	7.743835	6.866455
7.497318	8.125305	7.820129
7.549747	8.144379	7.457733
7.602176	7.686615	7.667542
7.654605	7.381439	7.610321
7.707034	7.572174	7.610321
7.759462	7.171631	7.839203
7.811891	7.553101	7.877350
7.864320	7.610321	7.858276
7.916749	8.335114	8.544922
7.969178	7.324219	8.087158
8.021606	7.743835	6.980896
8.074035	7.934570	8.678436
8.126464	7.171631	7.553101
8.178893	7.400513	7.686615
8.231322	7.877350	7.419586
8.283750	7.171631	7.781982
8.336179	7.648468	8.049011
8.388608	7.438660	6.961823
8.441037	7.953644	7.438660
8.493466	8.411407	7.476807
8.545894	7.686615	7.972717
8.598323	7.648468	7.705688
8.650752	7.648468	7.762909
8.703181	8.049011	7.991791
8.755610	7.400513	8.163452
8.808038	7.991791	8.239746
8.860467	7.419586	7.534027
8.912896	7.610321	6.904602
8.965325	7.705688	7.514954
9.017754	7.553101	7.438660
9.070182	8.316040	8.945465
9.122611	7.915497	7.801056
9.175040	8.106232	7.114410
9.227469	6.847382	7.839203
9.279898	7.839203	6.923676
9.332326	7.457733	7.495880
9.384755	8.182526	8.049011
9.437184	8.354187	7.514954
9.489613	8.621216	8.506775
9.542042	7.553101	7.629395
9.594470	7.953644	8.125305
9.646899	7.991791	8.316040
9.699328	7.991791	7.934570
9.751757	7.781982	7.667542
9.804186	8.049011	7.705688
9.856614	7.915497	7.514954
9.909043	7.648468	7.743835
9.961472	7.286072	7.820129
10.013901	7.286072	8.106232
10.066330	7.877350	7.610321
10.118758	7.362366	8.697510
10.171187	8.239746	7.629395
10.223616	8.163452	8.716583
10.276045	8.239746	7.724762
10.328474	7.705688	8.125305
10.380902	8.239746	7.152557
10.433331	7.648468	7.858276
10.485760	7.190704	8.335114
10.538189	8.087158	8.697510
10.590618	7.820129	7.610321
10.643046	7.667542	7.705688
10.695475	8.201599	8.144379
10.747904	8.201599	8.487701
10.800333	8.239746	8.201599
10.852762	8.125305	8.735657
10.905190	7.839203	7.820129
10.957619	8.258820	7.686615
11.010048	8.373260	8.888245
11.062477	9.231567	7.953644
11.114906	8.010864	8.506775
11.167334	7.667542	8.163452
11.219763	9.021759	8.277893
11.272192	7.324219	8.087158
11.324621	7.991791	7.915497
11.377050	8.144379	7.514954
11.429478	7.667542	7.743835
11.481907	7.400513	7.228851
11.534336	7.781982	7.915497
11.586765	7.572174	8.296967
11.639194	7.457733	8.239746
11.691622	8.087158	7.934570
11.744051	7.476807	8.106232
11.796480	8.239746	8.945465
11.848909	8.163452	8.487701
11.901338	7.991791	7.781982
11.953766	8.392334	7.648468
12.006195	8.106232	7.514954
12.058624	8.010864	8.850098
12.111053	8.049011	7.667542
12.163482	8.296967	7.705688
12.215910	7.610321	7.858276
12.268339	7.839203	8.277893
12.320768	7.915497	8.716583
12.373197	8.068085	7.457733
12.425626	7.724762	7.629395
12.478054	8.411407	7.247925
12.530483	7.839203	8.506775
12.582912	7.743835	7.514954
12.635341	7.781982	9.117126
12.687770	8.583069	7.629395
12.740198	8.029938	8.525848
12.792627	8.354187	8.125305
12.845056	8.411407	9.288788
12.897485	8.487701	7.781982
12.949914	7.209778	7.476807
13.002342	8.068085	7.991791
13.054771	8.850098	8.792877
13.107200	7.801056	7.839203
13.159629	7.514954	8.029938
13.212058	7.972717	8.392334
13.264486	8.163452	8.373260
13.316915	7.400513	8.449554
13.369344	8.277893	8.869171
13.421773	8.029938	8.010864
13.474202	8.335114	8.010864
13.526630	7.972717	8.468628
13.579059	7.839203	9.059906
13.631488	9.899139	9.918213
13.683917	7.228851	8.106232
13.736346	7.667542	7.915497
13.788774	8.716583	8.144379
13.841203	7.648468	8.716583
13.893632	7.839203	7.972717
13.946061	8.945465	8.182526
13.998490	8.354187	8.869171
14.050918	7.686615	8.373260
14.103347	8.049011	8.392334
14.155776	8.049011	8.640289
14.208205	8.773804	8.201599
14.260634	8.563995	7.305145
14.313062	8.792877	7.991791
14.365491	7.266998	7.514954
14.417920	7.991791	8.373260
14.470349	8.392334	8.525848
14.522778	8.010864	7.381439
14.575206	7.781982	8.296967
14.627635	7.858276	7.991791
14.680064	7.629395	8.010864
14.732493	7.877350	7.953644
14.784922	8.316040	7.705688
14.837350	7.610321	8.716583
14.889779	8.125305	7.743835
14.942208	8.888245	8.068085
14.994637	8.468628	7.877350
15.047066	8.296967	8.392334
15.099494	8.716583	8.277893
15.151923	8.792877	8.373260
15.204352	8.869171	8.869171
15.256781	8.430481	7.724762
15.309210	8.239746	7.724762
15.361638	7.667542	8.563995
15.414067	8.373260	8.068085
15.466496	8.201599	8.449554
15.518925	7.762909	7.305145
15.571354	8.449554	8.964539
15.623782	9.117126	9.307861
15.676211	8.316040	9.212494
15.728640	8.316040	8.316040
15.781069	7.877350	7.286072
15.833498	7.705688	7.629395
15.885926	7.534027	8.087158
15.938355	8.087158	8.583069
15.990784	8.106232	8.983612
16.043213	8.182526	8.163452
16.095642	7.896423	7.953644
16.148070	7.953644	7.972717
16.200499	8.430481	8.754730
16.252928	8.850098	7.686615
16.305357	7.667542	8.049011
16.357786	7.305145	8.754730
16.410214	7.820129	8.392334
16.462643	7.724762	8.239746
16.515072	7.400513	7.934570
16.567501	7.781982	8.277893
16.619930	6.866455	7.553101
16.672358	8.163452	8.144379
16.724787	7.877350	8.411407
16.777216	8.010864	8.926392
16.829645	7.553101	7.801056
16.882074	7.858276	8.716583
16.934502	9.536743	9.613037
16.986931	7.820129	7.705688
17.039360	8.468628	8.392334
17.091789	9.117126	9.384155
17.144218	8.277893	7.667542
17.196646	7.877350	8.563995
17.249075	8.220673	8.983612
17.301504	7.572174	8.201599
17.353933	9.365082	9.212494
17.406362	7.934570	7.839203
17.458790	7.762909	8.392334
17.511219	8.106232	7.534027
17.563648	8.049011	8.029938
17.616077	7.781982	8.068085
17.668506	7.896423	8.163452
17.720934	8.735657	8.335114
17.773363	9.346008	8.907318
17.825792	8.983612	8.411407
17.878221	7.686615	7.801056
17.930650	8.106232	7.209778
17.983078	8.296967	8.792877
18.035507	8.316040	8.888245
18.087936	8.831024	8.563995
18.140365	9.059906	8.106232
18.192794	7.915497	8.487701
18.245222	7.934570	8.049011
18.297651	8.258820	8.697510
18.350080	8.678436	8.754730
18.402509	8.735657	8.563995
18.454938	8.201599	7.247925
18.507366	8.354187	7.495880
18.559795	8.144379	8.716583
18.612224	7.743835	7.133484
18.664653	6.942749	8.220673
18.717082	7.705688	7.839203
18.769510	8.697510	9.422302
18.821939	8.335114	8.144379
18.874368	8.087158	8.144379
18.926797	8.335114	8.430481
18.979226	7.324219	7.686615
19.031654	8.201599	8.449554
19.084083	7.419586	8.811951
19.136512	7.858276	8.583069
19.188941	8.087158	8.525848
19.241370	7.266998	8.029938
19.293798	8.735657	8.640289
19.346227	9.059906	8.945465
19.398656	9.784698	8.907318
19.451085	8.239746	8.068085
19.503514	7.877350	8.563995
19.555942	7.801056	8.621216
19.608371	8.182526	8.239746
19.660800	8.926392	8.335114
19.713229	7.972717	8.201599
19.765658	7.781982	8.563995
19.818086	7.667542	7.667542
19.870515	8.239746	7.991791
19.922944	7.762909	7.438660
19.975373	8.964539	8.773804
20.027802	9.002686	7.858276
20.080230	7.839203	8.335114
20.132659	8.029938	7.972717
20.185088	8.182526	8.754730
20.237517	8.926392	7.972717
20.289946	7.915497	8.506775
20.342374	8.411407	8.525848
20.394803	7.514954	7.724762
20.447232	8.010864	8.602142
20.499661	7.915497	8.296967
20.552090	7.858276	8.563995
20.604518	7.839203	7.419586
20.656947	8.239746	8.296967
20.709376	8.392334	8.392334
20.761805	8.544922	8.354187
20.814234	8.373260	8.430481
20.866662	8.411407	8.277893
20.919091	8.144379	8.373260
20.971520	8.659363	8.392334
21.023949	9.841919	9.384155
21.076378	7.915497	7.991791
21.128806	8.068085	7.305145
21.181235	8.029938	8.106232
21.233664	9.765625	9.651184
21.286093	8.163452	8.392334
21.338522	7.743835	8.068085
21.390950	8.621216	8.525848
21.443379	6.999969	7.877350
21.495808	7.400513	8.163452
21.548237	8.277893	7.877350
21.600666	7.648468	8.201599
21.653094	7.171631	8.049011
21.705523	8.373260	8.754730
21.757952	8.029938	8.106232
21.810381	7.381439	8.335114
21.862810	8.239746	8.602142
21.915238	8.316040	8.563995
21.967667	9.555817	8.583069
22.020096	8.697510	7.896423
22.072525	8.411407	8.087158
22.124954	7.610321	8.678436
22.177382	8.773804	8.392334
22.229811	7.724762	7.858276
22.282240	7.324219	7.801056
22.334669	8.831024	7.762909
22.387098	7.610321	8.049011
22.439526	7.553101	8.354187
22.491955	8.049011	6.599426
22.544384	8.754730	8.907318
22.596813	10.585785	9.956360
22.649242	8.506775	9.002686
22.701670	8.602142	8.583069
22.754099	8.506775	8.583069
22.806528	8.239746	8.049011
22.858957	7.991791	7.915497
22.911386	7.133484	8.182526
22.963814	7.934570	7.190704
23.016243	8.068085	7.915497
23.068672	7.591248	7.476807
23.121101	7.514954	7.743835
23.173530	7.419586	8.392334
23.225958	8.392334	8.678436
23.278387	8.811951	8.411407
23.330816	7.286072	7.801056
23.383245	8.831024	8.831024
23.435674	8.087158	8.068085
23.488102	8.544922	7.781982
23.540531	8.258820	8.430481
23.592960	7.953644	8.144379
23.645389	7.324219	7.400513
23.697818	6.923676	7.896423
23.750246	7.877350	8.316040
23.802675	8.239746	8.296967
23.855104	8.049011	7.934570
23.907533	7.858276	9.117126
23.959962	7.667542	8.087158
24.012390	8.201599	8.716583
24.064819	7.572174	7.820129
24.117248	7.953644	8.354187
24.169677	8.201599	8.049011
24.222106	9.593964	8.373260
24.274534	8.220673	7.686615
24.326963	8.964539	9.593964
24.379392	8.831024	9.708405
24.431821	7.743835	7.724762
24.484250	8.029938	7.781982
24.536678	8.106232	8.678436
24.589107	7.953644	7.266998
24.641536	8.258820	7.972717
24.693965	8.411407	8.220673
24.746394	8.049011	8.125305
24.798822	7.686615	8.411407
24.851251	8.125305	7.991791
24.903680	8.125305	8.087158
24.956109	7.648468	8.697510
25.008538	6.942749	8.106232
25.060966	8.335114	7.724762
25.113395	7.801056	8.182526
25.165824	7.781982	7.190704
25.218253	7.934570	8.010864
25.270682	8.106232	7.209778
25.323110	7.495880	8.125305
25.375539	8.373260	8.525848
25.427968	8.144379	8.449554
25.480397	9.155273	8.907318
25.532826	7.743835	8.106232
25.585254	7.686615	8.754730
25.637683	7.152557	8.277893
25.690112	7.953644	8.049011
25.742541	7.858276	7.991791
25.794970	7.438660	7.381439
25.847398	8.029938	8.182526
25.899827	8.182526	8.430481
25.952256	7.801056	8.773804
26.004685	7.076263	8.296967
26.057114	8.888245	8.373260
26.109542	7.953644	8.850098
26.161971	8.010864	7.438660
26.214400	8.258820	7.896423
26.266829	7.362366	7.991791
26.319258	8.277893	7.896423
26.371686	8.335114	8.106232
26.424115	7.953644	8.182526
26.476544	7.972717	9.040833
26.528973	7.820129	8.182526
26.581402	8.487701	7.553101
26.633830	7.362366	7.381439
26.686259	8.316040	8.850098
26.738688	7.534027	7.896423
26.791117	7.476807	7.953644
26.843546	6.313324	7.667542
26.895974	7.896423	8.563995
26.948403	7.820129	7.610321
27.000832	7.476807	8.201599
27.053261	8.144379	8.373260
27.105690	8.945465	8.583069
27.158118	8.163452	8.449554
27.210547	7.839203	8.392334
27.262976	8.182526	8.411407
27.315405	8.087158	7.953644
27.367834	7.858276	8.430481
27.420262	8.678436	8.888245
27.472691	7.686615	7.648468
27.525120	7.171631	7.476807
27.577549	7.209778	8.716583
27.629978	7.572174	7.476807
27.682406	8.010864	8.201599
27.734835	7.247925	8.182526
27.787264	9.155273	8.430481
27.839693	7.934570	7.858276
27.892122	8.583069	8.239746
27.944550	7.438660	7.476807
27.996979	7.858276	8.487701
28.049408	7.972717	7.743835
28.101837	7.839203	7.896423
28.154266	7.648468	8.964539
28.206694	8.239746	8.201599
28.259123	9.040833	8.773804
28.311552	8.449554	8.316040
28.363981	8.563995	7.362366
28.416410	7.991791	8.735657
28.468838	7.572174	7.991791
28.521267	7.305145	7.362366
28.573696	8.106232	8.697510
28.626125	7.667542	8.125305
28.678554	8.392334	8.049011
28.730982	8.468628	8.125305
28.783411	8.144379	8.068085
28.835840	7.953644	7.934570
28.888269	8.220673	7.286072
28.940698	8.373260	8.773804
28.993126	7.343292	8.220673
29.045555	7.495880	7.667542
29.097984	7.152557	7.972717
29.150413	7.438660	7.286072
29.202842	8.182526	8.144379
29.255270	8.392334	8.106232
29.307699	8.258820	7.057190
29.360128	7.476807	7.991791
29.412557	8.296967	7.400513
29.464986	8.697510	7.476807
29.517414	8.049011	7.495880
29.569843	7.801056	7.972717
29.622272	8.029938	7.228851
29.674701	8.544922	8.449554
29.727130	9.212494	8.888245
29.779558	8.792877	8.335114
29.831987	8.354187	7.839203
29.884416	8.888245	8.049011
29.936845	7.076263	7.209778
29.989274	8.010864	7.858276
30.041702	7.915497	7.476807
30.094131	8.602142	7.686615
30.146560	7.476807	7.629395
30.198989	7.915497	7.991791
30.251418	8.640289	7.400513
30.303846	8.296967	7.915497
30.356275	7.152557	8.220673
30.408704	8.163452	7.801056
30.461133	8.029938	8.125305
30.513562	7.534027	7.343292
30.565990	7.190704	7.877350
30.618419	8.049011	7.762909
30.670848	7.610321	8.125305
30.723277	7.667542	7.896423
30.775706	7.247925	7.476807
30.828134	7.457733	7.762909
30.880563	7.667542	8.010864
30.932992	8.468628	8.163452
30.985421	7.038116	7.572174
31.037850	7.286072	7.762909
31.090278	7.896423	8.239746
31.142707	8.335114	7.762909
31.195136	7.286072	7.209778
31.247565	7.266998	8.506775
31.299994	7.572174	8.678436
31.352422	8.220673	7.209778
31.404851	8.201599	8.392334
31.457280	7.362366	7.724762
31.509709	7.457733	7.781982
31.562138	7.610321	7.820129
31.614566	7.171631	7.934570
31.666995	7.381439	7.114410
31.719424	7.362366	7.534027
31.771853	8.106232	8.010864
31.824282	7.801056	8.316040
31.876710	8.239746	7.877350
31.929139	7.190704	7.171631
31.981568	7.667542	8.220673
32.033997	7.858276	8.068085
32.086426	7.381439	7.743835
32.138854	7.190704	8.373260
32.191283	7.209778	8.163452
32.243712	7.171631	7.858276
32.296141	7.591248	7.572174
32.348570	7.133484	7.629395
32.400998	7.495880	7.572174
32.453427	7.801056	7.648468
32.505856	7.514954	7.896423
32.558285	7.553101	8.277893
32.610714	8.163452	8.430481
32.663142	7.457733	7.591248
32.715571	8.163452	7.343292
32.768000	8.163452	8.220673
32.820429	7.934570	7.762909
32.872858	8.277893	8.163452
32.925286	8.029938	8.144379
32.977715	7.247925	7.896423
33.030144	7.038116	7.419586
33.082573	7.858276	8.411407
33.135002	6.771088	7.801056
33.187430	7.781982	7.648468
33.239859	7.133484	8.029938
33.292288	7.228851	7.781982
33.344717	7.629395	8.468628
33.397146	7.724762	8.239746
33.449574	7.896423	7.591248
33.502003	7.896423	7.514954
33.554432	7.114410	7.991791
33.606861	7.686615	7.915497
33.659290	8.354187	7.419586
33.711718	7.247925	7.381439
33.764147	7.743835	7.991791
33.816576	8.049011	8.945465
33.869005	7.934570	7.362366
33.921434	8.010864	8.430481
33.973862	7.343292	8.068085
34.026291	7.858276	8.468628
34.078720	7.820129	7.438660
34.131149	7.247925	7.419586
34.183578	7.343292	8.068085
34.236006	7.114410	7.324219
34.288435	7.743835	7.324219
34.340864	6.885529	8.125305
34.393293	7.572174	8.430481
34.445722	7.457733	7.705688
34.498150	7.572174	7.419586
34.550579	7.839203	7.991791
34.603008	7.343292	8.010864
34.655437	7.286072	7.591248
34.707866	7.324219	7.801056
34.760294	7.781982	7.686615
34.812723	7.667542	7.286072
34.865152	7.362366	7.877350
34.917581	7.343292	7.534027
34.970010	7.591248	7.858276
35.022438	7.743835	7.667542
35.074867	7.400513	7.286072
35.127296	7.553101	7.553101
35.179725	7.514954	7.266998
35.232154	7.801056	7.858276
35.284582	7.457733	7.820129
35.337011	7.266998	7.781982
35.389440	7.781982	7.743835
35.441869	7.286072	7.305145
35.494298	7.247925	6.866455
35.546726	8.430481	8.068085
35.599155	7.228851	6.980896
35.651584	7.286072	8.602142
35.704013	8.029938	7.648468
35.756442	7.266998	7.495880
35.808870	6.885529	7.915497
35.861299	7.095337	7.419586
35.913728	6.732941	7.801056
35.966157	7.686615	8.068085
36.018586	7.457733	8.602142
36.071014	7.743835	7.934570
36.123443	7.915497	7.724762
36.175872	7.419586	7.057190
36.228301	7.266998	7.820129
36.280730	7.877350	8.106232
36.333158	7.381439	6.732941
36.385587	7.896423	7.171631
36.438016	6.923676	7.324219
36.490445	7.362366	8.506775
36.542874	7.781982	8.010864
36.595302	8.392334	8.125305
36.647731	7.705688	7.820129
36.700160	8.277893	7.457733
36.752589	7.476807	7.362366
36.805018	8.602142	8.697510
36.857446	7.972717	8.106232
36.909875	7.286072	7.362366
36.962304	7.820129	7.228851
37.014733	6.866455	7.858276
37.067162	7.801056	7.801056
37.119590	7.419586	7.476807
37.172019	7.076263	7.133484
37.224448	7.858276	8.563995
37.276877	6.752014	7.152557
37.329306	7.705688	7.896423
37.381734	8.068085	8.029938
37.434163	7.553101	8.029938
37.486592	7.839203	7.457733
37.539021	7.076263	7.305145
37.591450	7.648468	7.724762
37.643878	8.201599	7.419586
37.696307	8.106232	7.343292
37.748736	7.305145	7.915497
37.801165	6.999969	7.743835
37.853594	8.201599	7.095337
37.906022	6.866455	8.373260
37.958451	7.362366	7.877350
38.010880	7.476807	8.296967
38.063309	7.076263	7.019043
38.115738	8.049011	7.667542
38.168166	7.476807	7.705688
38.220595	7.610321	7.514954
38.273024	8.678436	8.144379
38.325453	7.705688	7.610321
38.377882	7.877350	7.877350
